0 0 10.1.10.2
ce9b15adc92072b0147710e312d16ac9b9cf1de1 0.0 -1
77c5931e1febbeb8e2228d834a63d3b410dfeeba 0.0 -1
3eec3fd4fbe57cdf1e10bcdefa8676d0834abac9 0.0 -1
5c231d73a431aa52420fc87a31ef6a7d877b59f7 0.0 -1
610995bc6f127083e469732715cfd13d2fbedd27 0.0 -1
58c0726f32e142700b4a038a58a5ec6442d779f5 0.0 -1
202ae2c9e5703b17c5824e5a811312894b90a492 0.0 -1
7bc0e6df7730a2eebdc152ecfc790547e4b35751 0.0 -1
5f0d0eb32defeb5fbc77811486615cba15bddd14 0.0 -1
f8a162c8334a69f72f82be68be65870dfb295930 0.0 -1
2661b56e594be392f307754e0692a1f8e6a81da4 0.0 -1
8c5b0445bbb8df98b4755dd8bc95866b01889f8d 0.0 -1
83dfdf03ad177b58f4b719c4ae0d5f60b1c23073 0.0 -1
bd8bf9076cbf1359ac0c2af7d970ae42849e093f 0.0 -1
d22202861982d5dd87635ff569c868bb22e3c0db 0.0 -1
c328d2f1230861d144c56c0504eb84f631d114ca 0.0 -1
66d5827febeb377596c71fdb732c375355a5bdfd 0.0 -1
6010d616ca4f92775c78905aa91bff496d77c7d8 0.0 -1
e2c42ff09ea06f0b15dd47654c1ac58920879257 0.0 -1
89f148ebc1dc8521332ff83987021f3575b71bb8 0.0 -1
0e35c73652e11f8a02f4cd2c2f1301cad286b2f1 0.0 -1
91177951c833b9e3ef2938c710d63c20ed282e17 0.0 -1
d7f66786c8deaaa5d79bcb836b8251b6324f6225 0.0 -1
9574ef6110963e4f00c0e560930ba13d57b7c9aa 0.0 -1
0ee4130a3d6cdd1ffad95827a50ab390ed690cf5 0.0 -1
ce2189359bd5c3324d2d03102798405ab3aff104 0.0 -1
d8607ed9e28a8f65d7d76b358655b215d2ed9b7c 0.0 -1
a3d0c5fa2fe859ce60d5d0af8f381a3a2da7d0fa 0.0 -1
cac03bceb120637d2711498518d676d242352743 0.0 -1
109b274fca5024bdbbbbda9ce4f0193a61eb952f 0.0 -1
ed68e7602248caa455094e01a329630260b0f30b 0.0 -1
ddbfb6fb4294b1cbca6c78cb248babaafdf79104 0.0 -1
91182e2a0a3aa97ed03c1fdea8144e45b10eac19 0.0 -1
868f1bf4786f4cc2acd2a04f1a68b2761d0283d8 0.0 -1
5ba548bd828a408a05a1f4eb0ac644543bdb78fc 0.0 -1
76b799c611f483e58da45148904af9a1c9835285 0.0 -1
6a1a2209302ad4337038dee79e6ee40d5e35aca7 0.0 -1
7bc33f543f1844caaa22d177504cba7fa23d0d9e 0.0 -1
2c264c2738f362436920d9ef59be4cef7ca648eb 0.0 -1
eae9a5717c801376da5f73d1f5bba38d867048f2 0.0 -1
4bbe8631bed3c53e23e63f517aae842ea15a2783 0.0 -1
1e1a7247f83c564c873ec184235ee83163df6862 0.0 -1
f65718793659af06ab5207976a92f85b89a78ea7 0.0 -1
5e89b541fcd5b8f736dfe7e1d464a785cd5ce0aa 0.0 -1
128bcdd923640d0fccf90f5349753bab1b3ad3d3 0.0 -1
49d047b89bd585990cf1b9ba0e4e0bf97044f168 0.0 -1
218e85b59956e87b0206e366006573f14cc1c78d 0.0 -1
5bd0a4f44d3aad2955f6f84a49b69f97dc4bf1d1 0.0 -1
0de68a6ed881aeef8654929a719aefa2f621c164 0.0 -1
011ea0da1d37624580460007f9390d9e4afea0c1 0.0 -1
f8c668bf8c08bcf6e7db061c9f2453a8ac8ffc82 0.0 -1
c3ceb1953212dcbf2ed9c61065d9ad02ae75525c 0.0 -1
f9230b0cb6a900378df7f5d55a7bc2e8f6c5499b 0.0 -1
8114f774dccc29e2de4b26b812a30bfbe7e5dba0 0.0 -1
04b758f5469d1ba09f73a5fefc26c05b13852b04 0.0 -1
00bd04fb6e8c2638e294b609c5a3898d780c3d4f 0.0 -1
93875d377abd78d9bb0c323356f0fc8a7af8c466 0.0 -1
63fa262644d36461b811213b2b71c25760070c9c 0.0 -1
e0a468aa111c18d73d3a6d7cd7657303cd9b421b 0.0 -1
a86a7e95b837575bcea0c4dc4d934c58fbf3b7f4 0.0 -1
71a14d64f80c7f087a4602c9d2df1982a8ec6069 0.0 -1
f1292275cac9a2bbae67edf61a57fc221d9b5cfb 0.0 -1
60fdd3252643b2c499027a08566e8f4bca27b208 0.0 -1
9d79beb83dc29662ab20ec5a12447e17cf04325e 0.0 -1
42249c8fa70fb5ce2cbc1334308c290844f357c4 0.0 -1
03acdf1ea8c5108dc5a0ddce7d9e29900995a5af 0.0 -1
78b4c4b87c2b4c98abac92ec9c24398a51b5de3a 0.0 -1
aed43fd07d3b139662c780a906b965ebeb89fb76 0.0 -1
94ece366f2dc32d42aa8392c23891a979b47e1d6 0.0 -1
922a4315b9e9e953073dea8a45fe30de60f3b347 0.0 -1
f185a2e1f9bf700f620af647f00d9ee22eb71f56 0.0 -1
45f56c1f4a82d2aea9b48ef9cb788fbf3ad6b8fa 0.0 -1
3e36f8649c037c95cd7e44a5d05550b6e2e1ba50 0.0 -1
48ac1b84152ed34e2eda855f9fafc3a8c53725af 0.0 -1
9a2b8f41a4685ac8e7a52d18ea8aa4d273f85996 0.0 -1
f2d1dd651b9a706b242184b64c557de820cae9a7 0.0 -1
66eedc627bdbb0bbc0bcb023fe004792affe5932 0.0 -1
cc0b82d6dd32cbb6f7def690b08c6b2cc5823e50 0.0 -1
ac194896ed1e8109979a21b6a050883a3189613c 0.0 -1
713dd166ba2414ed7b6d16f00bcba65d0fcb817e 0.0 -1
2037bb28b6cbb2436da2fa437efa97e8898ab101 0.0 -1
2e8288b33e2b5a038afae10a49c43874f1ddfae0 0.0 -1
3b7feff9bfd3a9b6cdb7a4fd7eca0cbee63bbb48 0.0 -1
29836c6127917c912826bc28885d62213c715b15 0.0 -1
ac15cbddd398269eef00e5cfc36b70adbd7eeea6 0.0 -1
7599a19e7b7aae2a5f2dcae3e2ccee666d7e7010 0.0 -1
c2325bfb4d62ba72c63dc2d49485456c395fd937 0.0 -1
3efdf890db1483db5e686ca7270b7a6246c2354d 0.0 -1
ef7b29a94b006393333f166842f2616e0dffe21f 0.0 -1
17787bd01ffe6157dc88cdbf1c6ad78bf44ae63f 0.0 -1
be9c95ce29ae457c2f5195ecbdfde15f14afaf2e 0.0 -1
33aef01956c3a8faf054e5cc8a84dc97586ad5b7 0.0 -1
d484db3cde4dfec4742e6fee02f8fdabafc26ee0 0.0 -1
f3aab742812a72c98c6d02ae991984369c2af60c 0.0 -1
4a0521436be7369566d31ebd41bdeb8a3cc6216f 0.0 -1
d046182cf5318984fd028abcf7acd0a66f79cc5d 0.0 -1
abeadd346d82ff26e240d8eddb39dc1ca3cf754b 0.0 -1
7ce1f1128632d71e4152905eb6bdc9e0ba645649 0.0 -1
187ce3410863cff607f3995cd5b8c53f482b1daa 0.0 -1
295acb75daac5c3ba19d4d893acbc7d53be809e3 0.0 -1
49abb6f5271e60cc066e51c92cb08b6a69e833aa 0.0 -1
7ce8069ecaa2d2f9f5d229d85077799cc310decc 0.0 -1
963d67b83a0a27dfb0bce11febaaf61c85720da4 0.0 -1
021fab279eb5e57ecff96840fe2a6081b88ffecb 0.0 -1
19a12e0c262dd519574d7bb3b7ed69f9154ed4fe 0.0 -1
27059c621f9e1f08de22bf6a10d49cb20673446e 0.0 -1
63dd0f4e55e47bd59a44771be64d2d95c32ce8e7 0.0 -1
1d58b538d46a05db08abb93d2234666aa98df96e 0.0 -1
15c7ec72dbc7be58be23444eed3f45de910b1544 0.0 -1
1e90531b742ed66112f8e36c28717e810c7e0b9a 0.0 -1
228aed34486b371e793125f9ecd381cf052a8fe8 0.0 -1
957fddaeb9b77d8e9090a9ddcfe992f9ecb922f1 0.0 -1
ae6e16fe395facfdd67cb3786c9652d0d67a13d6 0.0 -1
78c1b975c9db482e5d86238222257a344872c695 0.0 -1
571c4998f3dc6d0e8141d4aa00b34ccaa3e5f000 0.0 -1
89d64bab26220161634c126f57bc379441730aa7 0.0 -1
c48b3b0499e7bb1c942372be093a7be44bb5e447 0.0 -1
65e95d8f53b1a92238756bc102d1712e6c64038a 0.0 -1
e63fad5463fc909c7b591cc9a7363e28f90b8c2e 0.0 -1
29e6390be79e062652d4ddfb8f0425e17ba794db 0.0 -1
e4d23b7881e74bdfaf09c3a1cb773760e981d07a 0.0 -1
b95c62f7177afc9b4b26215c1e279791362dc462 0.0 -1
806a6621c4ea9924e3082f83a40e1cb749f6eef1 0.0 -1
b5f5e0aae6d9aeff575b198c116fbac6627d146c 0.0 -1
7ef72d45493cdb968cb842398fed505c12b056c8 0.0 -1
278c5bca66bbc29d87b93fc753ccd6472da504bb 0.0 -1
0f24d300f69149b04f6d89699a7791ebbaa55407 0.0 -1
262d9bd391246666135f05750fee21bd3c55e6d4 0.0 -1
efeeb530159b695618b4705015a177e84e421702 0.0 -1
a48b4ceb37f0ecc5204d4ee946aa8972a69b03f4 0.0 -1
2674a02f21c469eb30db3610bf836fea8dfc57c8 0.0 -1
3c353ee933dcd8510a40d549a1d649413773209e 0.0 -1
7be924b8be7d86e08a1b94b1f820d341305f5462 0.0 -1
55a966af213ab3f310a5bfd3238d230068bb99fe 0.0 -1
c7882c9a0a6d73de035bdcaabcc01d466e6c71e7 0.0 -1
4fbc2af23278bb8e963c65b8c92d357d4077213c 0.0 -1
8bf29d82ec28b0d086f7a46806b7c2b87cfcba48 0.0 -1
f0532605000c0bd3630c9117dc3b1db329ba651d 0.0 -1
8c469e793a2c7b5f2f545bfdf4cbd0fe5b610ef6 0.0 -1
